publish_date,headline_text,is_kashmir,is_pakistan
20181018,'Act against 'mischievous elements' in AMU',True,False
20181018,2 LeT militants killed in J&K,True,False
20181018,116 Pakistan policemen suspended over 2014 firing incident,False,True
20181019,Seven held with 'Pakistan' balloons in Satna,False,True
20181019,12 Pakistan nationals detained for visa violation in Sriganganagar,False,True
20181019,Vaishno Devi pilgrim dies; 3 hurt in mishap,True,False
20181019,3 terrorists killed in infiltration bid in J&K,True,False
20181019,Woman killed in cross-firing during terror attack on Army camp in J&K,True,False
20181019,Pak may not seek IMF bailout; seeking help from 'friendly countries': PM Khan,False,True
20181020,Counting begins for Jammu & Kashmir municipal polls,True,False
20181020,Counting begins for Jammu & Kashmir municipal polls,True,False
20181020,Jammu Kashmir Municipal Election results: BJP sweeps in 4 districts of S Kashmir,True,False
20181020,Kashmiri Muslim; Pandit friend kick divide for football,True,False
20181020,J&K: Hit on Army camp kills to-be mom,True,False
20181020,Counting begins for J&K municipal polls,True,False
20181020,BJP sweeps urban local body polls in 4 districts of South Kashmir,True,False
20181020,Woman asked to shun hijab at workplace or resign in Pakistan,False,True
20181020,Pakistani security personnel killed by militants,False,True
20181021,Next IMF loan will be 'the last'; says Pakistan FM,False,True
20181021,J&K: 3 terrorists killed in Kulgam encounter; 3 civilians dead in blast,True,False
20181021,Rajnath to visit J&K on Tuesday; will meet governor; political leaders,True,False
20181021,J&K governor Malik favours fresh assembly election in state,True,False
20181022,Jalandhar: SSPs to interact with Kashmiri students to allay fears of discrimination,True,False
20181022,New I-League club unites youngsters across Kashmir,True,False
20181022,FTII conducts screen acting course for Kashmiri youths,True,False
20181022,Seven civilians; four jawans die in Kashmir in single day,True,False
20181022,Civilian killings in Kulgam: India must resolve Kashmir issue; says Pak PM Imran Khan,True,True
20181022,Separatist-sponsored strike disrupts normal life in Kashmir,True,False
20181023,ATS hunts for two more terror agents in Kashmir,True,False
20181023,Valley shuts down in protest; J&K police probe civilian killings,True,False
20181023,Pakistan releases Afghan Taliban's ex-deputy chief,False,True
20181024,BSF hands over body of intruder to Pakistan,False,True
20181024,Snowfall: Traffic on Mughal Road suspended,True,False
20181024,J&K guv to interact with PU students,True,False
20181024,5 Pakistan nationals nabbed from Kori Creek,False,True
20181024,Jammu and Kashmir scraps order on religious books in all schools,True,False
20181024,Will hold talks if Pakistan stops sponsoring terror: Rajnath Singh,False,True
20181024,India protests Pakistan killing of soldiers,False,True
20181024,Two terrorists killed in encounter in J&K's Nowgam,True,False
20181024,Pak agency detains 16 Indian fishermen: Fish workers' forum,False,True
20181025,Coaching centres put on notice in Jammu,True,False
20181025,J&K Bank Recruitment 2018: Apply for 1;200 Banking Associate and 250 PO posts @ jkbank.com,True,False
20181025,MPhil holder among two ultras killed in J&K encounter,True,False
20181026,Father-son duo arrested for kidnapping minor in Jammu and Kashmir,True,False
20181026,Former Navy officer to conduct survey of Dal-Nageen lake: Jammu and Kashmir administration,True,False
20181026,No visa extension for kin of Pakistan International Airlines' country head,False,True
20181026,'Perform or suffer': Jammu and Kashmir governor's message to bureaucrats,True,False
20181026,J&K Police recruitment 2018: Jammu and Kashmir Police SI interview list released; check download link here,True,False
20181026,Six terrorists killed in Kashmir valley,True,False
20181026,Saeed-led JuD; FIF no more on list of banned outfits in Pakistan: Report,False,True
20181027,Man drowned in Chota Kashmir Lake (Arey Coloney),True,False
20181027,Two arrested with heroin; cash in Jammu,True,False
20181027,Jammu and Kashmir governor for liaison in states with more than 12 Kashmiri students,True,False
20181027,J&K: CISF soldier dies in a grenade attack,True,False
20181027,Pakistan poses three times more terror risk than Syria: Report,False,True
20181028,PM credits Sardar Patel with India's unity post partition; saving J&K from aggressors,True,False
20181028,No democracy but naked martial law in Pakistan: Reham Khan,False,True
20181028,Pak President rules out establishing any kind of ties with Israel,False,True
20181029,Jammu and Kashmir Chief Secretary reviews 'Darbar Move' arrangements,True,False
20181029,FMPHW suspends strike for two months in Jammu and Kashmir,True,False
20181029,Brahmos Aerospace engineer had data for four years; Pakistani agents got to him a year ago,False,True
20181029,On way to meet kin; militants kill Jammu and Kashmir cop,True,False
20181029,Modi: Patel helped save Kashmir from aggression,True,False
20181029,'Saeed could become PM as jihadis deepen hold in Pak',False,True
20181029,18 killed as passenger bus falls into Indus River in Pakistan,False,True
20181030,Fake notes were printed in Pakistan; says ATS,False,True
20181030,Empowering panchayats will boost development in villages in J&K: BJP,True,False
20181030,Jammu and Kashmir looks to facilitate 500 new startups in next 10 years under new policy,True,False
20181030,Empowering panchayats will boost development in villages in J&K: BJP,True,False
20181030,Sitting ducks: 20 J&K cops killed in 2017; it's already 40 this year,True,False
20181030,Google organises workshop to sensitise Kashmir scribes,True,False
20181030,India strikes back; targets Pak brigade HQ in POK,False,True
20181031,#MeToo: Army officer molested me in Kashmir; says Mumbai woman,True,False
20181031,#MeToo: Army officer molested me in Kashmir; says Mumbai woman,True,False
20181031,Kashmiri boy assaulted in Sharda missing since Sunday,True,False
20181031,'Kill us all': Slain Jammu & Kashmir cop's kin pen open letter to terrorists,True,False
20181031,Pakistan court acquits Christian woman facing death for blasphemy,False,True
20181101,Man arrested for ATM fraud in Poonch,True,False
20181101,'Missing' Sharda University student reached J&K: Cops,True,False
20181101,'Missing' Sharda University student reached J&K: Cops,True,False
20181101,2 terrorists killed in encounter with security forces in J-K's Budgam district,True,False
20181101,Don't confront the State: PM Imran Khan warns Bibi verdict protesters,False,True
20181102,'If not in India; will Ram temple be built in Pakistan?',False,True
20181102,Lack of devpt has made J&K youth restive: Satya Pal Malik,True,False
20181102,China's bus plan via PoK against sovereignty: India,True,True
20181102,Terrorists gun down BJP's J&K unit secy; brother in Jammu,True,False
20181102,Islamist radicals defy Imran; choke Pakistan over blasphemy acquittal,False,True
20181102,Pakistan PM Imran Khan arrives in China on maiden visit for talks on CPEC; IMF bailout,False,True
20181103,Moderate snowfall in Gulmarg; higher reaches of Kashmir,True,False
20181103,Real Kashmir to host India's footballing giants in the strife-torn Valley,True,False
20181103,China vows 'necessary support' to cash-strapped Pakistan as both countries ink 16 pacts,False,True
20181103,China vows 'necessary support' to cash-strapped Pakistan as both countries ink 16 pacts,False,True
20181103,Fearing for life; Asia Bibi's lawyer flees Pakistan; requests govt to protect family,False,True
20181104,Two terrorists killed in encounter in J&K,True,False
20181104,Human bombs in Kashmir just a matter of time; warns defence expert,True,False
20181104,Pak's blasphemy stir ends after govt deal,False,True
20181104,Pakistan arrests 150 over violence at blasphemy protests,False,True
20181104,pakistan arrests 150 over violence at blasphemy protests,False,True
20181105,BSF man from Maharashtra held for sharing vital info with Pakistan,False,True
20181105,Photos: Season's first snowfall in J&K brings along widespread blackouts,True,False
20181105,Nine-year-old girl killed; three injured in landslide in Jammu and Kashmir,True,False
20181105,Sion road named after landmark gurdwara with 90-year Indo-Pak history,False,True
20181105,Photos: Season's first snowfall in J&K brings along widespread blackouts,True,False
20181105,Pak national freed after 16 years from Varanasi jail; takes Bhagavad Gita home,False,True
20181106,Pakistan man held with US-made assault rifle near Punjab border,False,True
20181106,Two Jammu and Kashmir students held for blasts at Jalandhar thana,True,False
20181106,Two Jammu and Kashmir students held for blasts at Jalandhar thana,True,False
20181106,Massive landslide blocks Jammu-Srinagar highway,True,False
20181106,2 Hizbul Mujahideen terrorists killed in encounter in J&K,True,False
20181107,Pakistani national; jailed in India for 17 years; returns home as post graduate,False,True
20181107,Pakhowal Road gets 150 LED streetlights,False,True
20181107,Four days on; three stuck in snow rescued,True,False
20181107,2 Hizb terrorists killed in J&K; one of them a former jawan,True,False
20181107,Jailed here for 17 years; Pak man returns as post grad,False,True
20181107,BSF; Pakistan Rangers exchange sweets at border on Diwali,False,True
20181108,China again declines to reveal details of financial assistance to Pakistan,False,True
20181108,Pakistan seizes Indian and other DTH worth Rs 7.83 cr in nation-wide crackdown,False,True
20181109,BSF; Pakistan Rangers exchange sweets at border on Diwali,False,True
20181109,Jammu & Kashmir MLAs bored; listless & anxious as central rule enters 5th month,True,False
20181109,Jammu & Kashmir MLAs bored; listless & anxious as central rule enters 5th month,True,False
20181109,Encounter breaks out in J&K's Pulwama,True,False
20181109,India at Moscow dialogue: Why no talks with J&K stakeholders; asks Omar Abdullah,True,False
20181109,Jammu & Kashmir MLAs bored; listless & anxious as central rule enters 5th month,True,False
20181109,2;714 people killed in 409 US drone attacks in Pakistan since January 2004: Report,False,True
20181109,Armed men barge into Karachi press club; harass journalists,False,True
20181110,Man arrested in Reasi rape case,True,False
20181110,J&K Bank Recruitment 2018: Application last date today for 1;450 PO; Banking Associates posts,True,False
20181110,India rejects Pak objection on N-sub,False,True
20181110,BSF jawan hurt in Pak firing,False,True
20181110,Two terrorists killed in J&K encounter,True,False
